clip_id	clip_path	sentence	clip_created_at	clip_is_valid	sentence_id	sentence_source	client_id	zipcode	canton	user_mean_clip_quality	clip_n_votes_correct	clip_n_votes_false	clip_n_times_reported	sentence_n_times_reported	age	gender	duration	user_sentences
25342	61b3a994-0787-4f02-915e-58740d1cd016/096ddc09492f21146ce181e0bfdc9f8ee72b843982f52799881ded9181993c68.mp3	Die Gewinne dürften bis Ende Jahr weiter steigen.	2021-06-25 07:05:57	False	096ddc09492f21146ce181e0bfdc9f8ee72b843982f52799881ded9181993c68	tamedia_sentences	61b3a994-0787-4f02-915e-58740d1cd016	3930.0	VS	0.9176	1	2	0	0	fifties	male	3.168	10422
1974	f5e86716-e7de-474a-b885-2775776af745/009f2f99bba933c2517e6525b1a1c1a40751623cfe7618f1ab1d9c2bc89a5c89.mp3	Gemäss heutigen theoretischen Modellen dürften sie ihre Helligkeit nicht periodisch ändern.	2021-05-25 18:45:58	False	009f2f99bba933c2517e6525b1a1c1a40751623cfe7618f1ab1d9c2bc89a5c89	tamedia_sentences	f5e86716-e7de-474a-b885-2775776af745	6280.0	LU	0.6931	0	2	0	0	twenties	male	1.044	590
32076	86719f8b-a4c4-4b9b-a9f9-421a75a69d8a/0badf43bf5109afc1e3942d87c8e45c62c145d815ce8f7060683c21d744f7f7d.mp3	Es war ein bisschen Zufall.	2021-07-11 08:20:50	False	0badf43bf5109afc1e3942d87c8e45c62c145d815ce8f7060683c21d744f7f7d	tamedia_sentences	86719f8b-a4c4-4b9b-a9f9-421a75a69d8a			0.0909	0	2	0	0			9.648	5
102656	9164bc97-62ef-40fa-bfe6-7e9b931135e9/0cfd00a9486a3eedbbb4d3e235bf4ed4ea682cf009d50e53adab0a64cd74c0ce.mp3	Die Vergangenheit ist nicht tot.	2021-08-17 14:09:29		0cfd00a9486a3eedbbb4d3e235bf4ed4ea682cf009d50e53adab0a64cd74c0ce	cv_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	4.068	2113
134518	9164bc97-62ef-40fa-bfe6-7e9b931135e9/303aa8434025fdce08221445c70fc39c67e99314c70af6b298bccd393c31811f.mp3	Wenigstens sorgt K. noch für eine Pointe.	2021-08-26 15:14:14		303aa8434025fdce08221445c70fc39c67e99314c70af6b298bccd393c31811f	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	4.572	2113
34593	c7fe9c1c-67ff-4bcd-a162-5b3347ff9af4/0cd58fd7f1adecb7d844c302ca6d6539209c3d93864351a64ee0b64323f18070.mp3	Auch im Kanton Schaffhausen wurden jüngst mehrere solcher Apparate angeschafft.	2021-07-11 19:45:52	False	0cd58fd7f1adecb7d844c302ca6d6539209c3d93864351a64ee0b64323f18070	tamedia_sentences	c7fe9c1c-67ff-4bcd-a162-5b3347ff9af4			0.0	0	2	0	0			2.7	2
5142	6a62bbd7-c254-4d5f-80fd-6027259f2b12/01dad3f6848a89dadd96a00e9959d7b7e8339b26d2b1590b1ab7f1462d11d22c.mp3	Etwas schwächer dürfte auf der Bau nach Arbeitskräften suchen.	2021-05-27 07:26:25	False	01dad3f6848a89dadd96a00e9959d7b7e8339b26d2b1590b1ab7f1462d11d22c	tamedia_sentences	6a62bbd7-c254-4d5f-80fd-6027259f2b12			0.9523	1	2	0	1			5.076	226
6619	0f6414c1-dbed-4d19-af66-4a8ccf728137/027afb0b024351188a3e345621521a58991e87542fddbbc1ba65ea0ab032cd8b.mp3	Es kommt tatsächlich zu einer wilden Schluss-Schiesserei.	2021-05-29 07:08:49	False	027afb0b024351188a3e345621521a58991e87542fddbbc1ba65ea0ab032cd8b	tamedia_sentences	0f6414c1-dbed-4d19-af66-4a8ccf728137			0.6216	0	2	0	0			6.588	15
41044	38bb6f3a-621f-4895-8798-f7baf6aa4827/0ec42282ca5cc997107a0a6428bcbd7595c1a2b93b7817df396a172b175bf564.mp3	Darüber ärgert sich Hanne Hofmann sichtlich.	2021-07-14 18:46:50	False	0ec42282ca5cc997107a0a6428bcbd7595c1a2b93b7817df396a172b175bf564	tamedia_sentences	38bb6f3a-621f-4895-8798-f7baf6aa4827	8408.0	ZH	0.5217	1	2	0	0			4.14	10
3643	426141f9-192a-46d4-8419-a33651d22474/00af46c0bd866c6eec78cbda32eaa3f28a1c030c5e51509103c254ba24794275.mp3	Um welche Schiffe handelt es sich dabei?	2021-05-26 14:13:20	False	00af46c0bd866c6eec78cbda32eaa3f28a1c030c5e51509103c254ba24794275	cv_sentences	426141f9-192a-46d4-8419-a33651d22474	8474.0	ZH	0.9134	1	2	0	0	fourties	female	3.78	215
28001	9164bc97-62ef-40fa-bfe6-7e9b931135e9/0a6d9b0af86891b83cd676a416c8501707407b57080af1b9090ebd8f506b74fb.mp3	Aber wir gehen es ganz pragmatisch an.	2021-07-06 19:10:23	False	0a6d9b0af86891b83cd676a416c8501707407b57080af1b9090ebd8f506b74fb	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	1	2	0	0	sixties	female	4.788	2113
141218	9164bc97-62ef-40fa-bfe6-7e9b931135e9/32732ab50daa0394f749ab4390c50f85ade5c8126ebb9637b2a6a064f6f183f4.mp3	Das Bundesamt für Migration erhob daraufhin Beschwerde beim Bundesgericht.	2021-08-27 17:27:46		32732ab50daa0394f749ab4390c50f85ade5c8126ebb9637b2a6a064f6f183f4	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	6.84	2113
47486	ddd77de7-3353-4a0d-a5e9-41b697963057/110ed58a0f63ddf9d2a9ece74fe98e183801da882499b6f9eb79607783e21d45.mp3	Details behält Nadine aber lieber für sich.	2021-07-16 20:49:17	False	110ed58a0f63ddf9d2a9ece74fe98e183801da882499b6f9eb79607783e21d45	tamedia_sentences	ddd77de7-3353-4a0d-a5e9-41b697963057	4242.0	BL	0.8143	1	2	0	0			9.648	35
15301	61b3a994-0787-4f02-915e-58740d1cd016/05b5af46bfa915cd5ffa622d639d0187a5407417194af7bda489cfe4f8ba5e9e.mp3	Das Reportagen-Festival springt somit in eine Lücke.	2021-06-08 16:17:47	False	05b5af46bfa915cd5ffa622d639d0187a5407417194af7bda489cfe4f8ba5e9e	tamedia_sentences	61b3a994-0787-4f02-915e-58740d1cd016	3930.0	VS	0.9176	1	2	0	0	fifties	male	4.032	10422
102574	9164bc97-62ef-40fa-bfe6-7e9b931135e9/24653edb2650ae94388a81a4dba95ec0b55e2f587582bfda7f3b02a593b7c6dc.mp3	In der Schlange steht Jens.	2021-08-17 13:49:56		24653edb2650ae94388a81a4dba95ec0b55e2f587582bfda7f3b02a593b7c6dc	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	3.744	2113
86243	9164bc97-62ef-40fa-bfe6-7e9b931135e9/1e49de540118ee046e48b0c791414ecb5153a2ce68c515d3ec7bc41b0163161b.mp3	Seit etwa zwei Jahren wurde er immer religiöser.	2021-08-04 15:02:09		1e49de540118ee046e48b0c791414ecb5153a2ce68c515d3ec7bc41b0163161b	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.364	2113
12990	5dc9f3f3-75e1-4c36-859d-68946d3373d0/04985b4dd450e4c2a94442743abe65cfd95d19849868f45c3b13cc51bcb6478a.mp3	Der Fahrer verfügt über keinen gültigen Führerschein.	2021-06-05 15:34:26	False	04985b4dd450e4c2a94442743abe65cfd95d19849868f45c3b13cc51bcb6478a	tamedia_sentences	5dc9f3f3-75e1-4c36-859d-68946d3373d0	9008.0	SG	0.241	0	2	0	0	twenties	male	0.288	233
3456	b7c91672-150d-4084-ae5a-a14b6e0365bb/010a03fa973a23ad5d1a3627c87e032b7fa24bbdd01b4b0de93ea30e2535290e.mp3	Das begründete Urteil der ersten Instanz erstreckt sich über 203 Seiten.	2021-05-26 13:50:05	False	010a03fa973a23ad5d1a3627c87e032b7fa24bbdd01b4b0de93ea30e2535290e	tamedia_sentences	b7c91672-150d-4084-ae5a-a14b6e0365bb	2503.0	BE	0.0247	0	0	0	0	sixties	female	1.044	480
11328	0f991d41-a5ca-4dea-8bf4-1b8b8c205443/03e0e3f46b549af29b772600c79f5566f13dd08a9ef36eda10a66f504a33fca1.mp3	Deren Volumen wuchs um 28 Prozent auf 1,03 Mrd. Franken.	2021-06-03 15:12:04	False	03e0e3f46b549af29b772600c79f5566f13dd08a9ef36eda10a66f504a33fca1	tamedia_sentences	0f991d41-a5ca-4dea-8bf4-1b8b8c205443			0.6	0	2	0	0			8.028	5
132506	9164bc97-62ef-40fa-bfe6-7e9b931135e9/0f4510063aa09e2c3686417d4abc6e580958f8840049e02744e15d9dcf0501f5.mp3	Er lebte als freier Schriftsteller in Connecticut.	2021-08-26 08:05:43		0f4510063aa09e2c3686417d4abc6e580958f8840049e02744e15d9dcf0501f5	cv_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	6.156	2113
5150	6162b354-f210-4357-8dcf-e0471d4eae14/01c8f01b6452d073665ffff27adc1110a4db71db4da0c4b0e7d87374a6caec40.mp3	Da wo das Herz liegt.	2021-05-27 07:27:58	False	01c8f01b6452d073665ffff27adc1110a4db71db4da0c4b0e7d87374a6caec40	tamedia_sentences	6162b354-f210-4357-8dcf-e0471d4eae14	9547.0	TG	0.9444	0	0	0	0	thirties	male	1.044	104
23437	e374edd8-cf26-4d27-b775-3544214cae4f/08c4b58df02deccf0df4a5020d3bca4d51e7582cd1b00a0b473a15e2f155c1ef.mp3	Selbst ihre Lippen scheinen weniger voll.	2021-06-22 13:43:27	False	08c4b58df02deccf0df4a5020d3bca4d51e7582cd1b00a0b473a15e2f155c1ef	tamedia_sentences	e374edd8-cf26-4d27-b775-3544214cae4f			0.7576	0	2	0	0			4.176	82
13853	3ffb8a64-b0fe-4425-a96e-6f2be06d2ec9/04a0e560b37765325c7c83bc56c426ad408bdcde0a363a15333ba015463bc7a6.mp3	Die Arbeiten waren am Abend weiterhin im Gang.	2021-06-06 18:50:18	False	04a0e560b37765325c7c83bc56c426ad408bdcde0a363a15333ba015463bc7a6	tamedia_sentences	3ffb8a64-b0fe-4425-a96e-6f2be06d2ec9			0.6842	0	2	0	0			6.516	16
12886	5dc9f3f3-75e1-4c36-859d-68946d3373d0/01de56a2984d460d23e413114e924455b9649697996e277a5881eb67fe6d1687.mp3	Gerechtigkeit wird stets objektiv und subjektiv vorgenommen.	2021-06-05 14:47:32	False	01de56a2984d460d23e413114e924455b9649697996e277a5881eb67fe6d1687	cv_sentences	5dc9f3f3-75e1-4c36-859d-68946d3373d0	9008.0	SG	0.241	0	2	0	0	twenties	male	0.288	233
2885	e087ae2b-d814-4736-be6d-8a7f2ab19aaa/006c5d8d7fdab11b5bdd43341c55e21b66b5192ab04f9b1710ca8fb74cd3d9dd.mp3	Alles andere wäre ein Verbrechen.	2021-05-26 08:53:24	False	006c5d8d7fdab11b5bdd43341c55e21b66b5192ab04f9b1710ca8fb74cd3d9dd	tamedia_sentences	e087ae2b-d814-4736-be6d-8a7f2ab19aaa			0.0	0	2	0	0			1.008	5
24303	c35d5744-d5a2-44bf-9fdf-7563fa8ace3e/091c9e3dbecf56b7d5a33124b2f7c95937b9a6dc6173b109cf0df9b368f80fed.mp3	So schnell entscheidet kein politisches Organ.	2021-06-23 11:33:46	False	091c9e3dbecf56b7d5a33124b2f7c95937b9a6dc6173b109cf0df9b368f80fed	tamedia_sentences	c35d5744-d5a2-44bf-9fdf-7563fa8ace3e	8001.0	ZH	0.7353	0	2	0	0			4.032	15
94492	462b0fe5-6d18-46d9-a2f6-ad85e148f830/219e47d355b9f828fe5a69947bc1bfa42c150047d96685d03c35e4d65de32684.mp3	Ein Abschied steht nicht auf der Tagesordnung.	2021-08-11 12:50:40		219e47d355b9f828fe5a69947bc1bfa42c150047d96685d03c35e4d65de32684	tamedia_sentences	462b0fe5-6d18-46d9-a2f6-ad85e148f830	7260.0	GR	0.7241	0	0	0	0	twenties	female	3.24	299
76523	462b0fe5-6d18-46d9-a2f6-ad85e148f830/1b2130245a36b8b2e81af205a335a144dd20d88a2fc75b50487db6b971333971.mp3	Am Freitag kamen vier neue bestätigte Fälle hinzu.	2021-07-28 15:41:03		1b2130245a36b8b2e81af205a335a144dd20d88a2fc75b50487db6b971333971	tamedia_sentences	462b0fe5-6d18-46d9-a2f6-ad85e148f830	7260.0	GR	0.7241	0	0	0	0	twenties	female	4.14	299
39827	871f8e84-2b43-40d4-b63d-682aa9f20cfc/04e0b98f2648533e59c6e72195ab7a4e680fedc34b3a5dda9a22fdab8072f5e7.mp3	Darüber scheint man sich noch nicht so ganz einig zu sein.	2021-07-14 07:06:48	False	04e0b98f2648533e59c6e72195ab7a4e680fedc34b3a5dda9a22fdab8072f5e7	cv_sentences	871f8e84-2b43-40d4-b63d-682aa9f20cfc	8500.0	TG	0.9415	1	2	0	0			4.32	100
143865	9164bc97-62ef-40fa-bfe6-7e9b931135e9/33510bf149960286dc8420bc09697a74a140a19fa0a8caf1e3bf7b4b02e73c2b.mp3	Wider Erwarten sind wir hin und weg.	2021-08-27 21:50:25		33510bf149960286dc8420bc09697a74a140a19fa0a8caf1e3bf7b4b02e73c2b	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	3.996	2113
17481	3579d9cd-99e9-4f88-a0c4-62d33cbcf41d/05c2b8ca4397078779245f46e616311ca5d4066fc71b58e41a997f4401a6fb86.mp3	Diesmal schaltete sie die Polizei ein und hatte Glück.	2021-06-15 12:17:25	False	05c2b8ca4397078779245f46e616311ca5d4066fc71b58e41a997f4401a6fb86	tamedia_sentences	3579d9cd-99e9-4f88-a0c4-62d33cbcf41d			0.75	0	2	0	0			5.148	15
76459	462b0fe5-6d18-46d9-a2f6-ad85e148f830/1b13901ebe439ea80f5188b585c2e595f48fe5aae7bf54d29818273a2b705794.mp3	Die Ankündigung ist weit herum begrüsst worden.	2021-07-28 13:47:52		1b13901ebe439ea80f5188b585c2e595f48fe5aae7bf54d29818273a2b705794	tamedia_sentences	462b0fe5-6d18-46d9-a2f6-ad85e148f830	7260.0	GR	0.7241	0	0	0	0	twenties	female	3.456	299
141607	9164bc97-62ef-40fa-bfe6-7e9b931135e9/3285ad59d138000069ba6ea8017b7749c1f7a1f7395c17f1cf9178d8fb460231.mp3	Das Duell um Platz 11 verlief lange Zeit einseitig.	2021-08-27 17:52:14		3285ad59d138000069ba6ea8017b7749c1f7a1f7395c17f1cf9178d8fb460231	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.796	2113
30170	40e34203-be7e-4a57-af95-c2ad71610a57/0b055e49a3ccf12ff7808954461c856b1bed5e28b678e592c3a2f0d920ec4e03.mp3	Vergeblich protestierte Greenpeace am Freitag gegen die Rückkehr der Bewohner.	2021-07-10 15:55:58	False	0b055e49a3ccf12ff7808954461c856b1bed5e28b678e592c3a2f0d920ec4e03	tamedia_sentences	40e34203-be7e-4a57-af95-c2ad71610a57			0.5909	0	2	0	0			9.36	20
50523	a519da7a-e796-4b3d-8975-fa1a437ea7cc/1298d1d7503c78202ffd1bc91ce10a52c30f2c01b1f13409a50e9bf1a4d3ed19.mp3	Diese umfasst 72 neue Wirkstoffe in der klinischen Entwicklung.	2021-07-17 22:06:03	False	1298d1d7503c78202ffd1bc91ce10a52c30f2c01b1f13409a50e9bf1a4d3ed19	tamedia_sentences	a519da7a-e796-4b3d-8975-fa1a437ea7cc	6204.0	LU	0.8276	1	2	0	0			5.76	15
12705	a19f70e3-6e9f-46e8-996a-1e354b854c60/04012b68fa92cc51f2f59548ea646bc1fd46057f1b4960b81d5ccb904417c74a.mp3	Dieses konnten sie am Nachmittag wieder verlassen.	2021-06-05 09:28:49		04012b68fa92cc51f2f59548ea646bc1fd46057f1b4960b81d5ccb904417c74a	tamedia_sentences	a19f70e3-6e9f-46e8-996a-1e354b854c60			0.697	0	0	0	0			3.6	20
28279	860916e1-eb32-4e62-9bf3-82bdcb606dbc/0a2358d44e601b259d3215e48721b0ac2cb45dfbd205179e3f9b24b2684a9298.mp3	Die Anpassungen erfolgten am selben Abend.	2021-07-07 15:20:39	False	0a2358d44e601b259d3215e48721b0ac2cb45dfbd205179e3f9b24b2684a9298	tamedia_sentences	860916e1-eb32-4e62-9bf3-82bdcb606dbc			0.7941	0	2	0	0			6.084	15
76534	462b0fe5-6d18-46d9-a2f6-ad85e148f830/1ad53d698756dd00e8010589cc5d8ac30934a30f8612f4984d3af0343cf79ef2.mp3	Darauf dürfen wir stolz sein.	2021-07-28 15:41:58		1ad53d698756dd00e8010589cc5d8ac30934a30f8612f4984d3af0343cf79ef2	tamedia_sentences	462b0fe5-6d18-46d9-a2f6-ad85e148f830	7260.0	GR	0.7241	0	0	0	0	twenties	female	2.88	299
4373	b7c91672-150d-4084-ae5a-a14b6e0365bb/0126c4f3717e061326f1e9c05aa063d6087e00a499c2b59905ae07d082356293.mp3	Ein Bad im 19 Grad Celsius warmen Rhein weckt die Geister.	2021-05-26 17:33:31	False	0126c4f3717e061326f1e9c05aa063d6087e00a499c2b59905ae07d082356293	tamedia_sentences	b7c91672-150d-4084-ae5a-a14b6e0365bb	2503.0	BE	0.0247	0	0	0	0	sixties	female	1.044	480
1060	8702301c-32fe-4703-a091-4153422eee4f/006a8e69af29aa4ea8714c8f46a2d8e4e4920f8805bc1b8698c8aa5c8cb986fe.mp3	Besonders in der CDU rief dies massive Kritik hervor.	2021-05-25 15:31:53	False	006a8e69af29aa4ea8714c8f46a2d8e4e4920f8805bc1b8698c8aa5c8cb986fe	tamedia_sentences	8702301c-32fe-4703-a091-4153422eee4f	8038.0	ZH	0.0196	0	2	0	0	twenties	male	1.044	25
9039	8d3db880-fe3a-4785-8e4b-89ee38a1008b/032922136f060b74a9417f12f2eeee9796af3ceda245e6141c76e7f6468c5585.mp3	Das Phänomen war besonders im Kanton Zürich gut zu sehen.	2021-06-01 20:54:13	False	032922136f060b74a9417f12f2eeee9796af3ceda245e6141c76e7f6468c5585	tamedia_sentences	8d3db880-fe3a-4785-8e4b-89ee38a1008b			0.925	1	2	0	0			4.356	79
57328	47f13b69-26f2-478b-bb76-8667adc7b3a1/14a8b5753f418de5c52c8670d936da50806a5e1531a96a54baca698908f28af0.mp3	Gefertigt ist es aus Plastik.	2021-07-21 09:09:46		14a8b5753f418de5c52c8670d936da50806a5e1531a96a54baca698908f28af0	tamedia_sentences	47f13b69-26f2-478b-bb76-8667adc7b3a1	9052.0	AR	0.7778	0	0	0	0	fourties	female	2.808	25
141224	9164bc97-62ef-40fa-bfe6-7e9b931135e9/326943a33ed571ac042dd53f96b992c85870f507f5e1839e2f1db0189adeb60b.mp3	Man förderte eine bestimmte nationale konservative Kunst.	2021-08-27 17:29:27		326943a33ed571ac042dd53f96b992c85870f507f5e1839e2f1db0189adeb60b	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	6.156	2113
23004	0d40999b-c4d7-4b9d-bc08-243b8bb70d4e/0875043bcb2fbacf2b58e1a15eba0522bfa61d66f2cf60d08cc1d9721953c6bd.mp3	Das macht sie auf eine gewisse Weise sympathisch.	2021-06-22 09:01:28	False	0875043bcb2fbacf2b58e1a15eba0522bfa61d66f2cf60d08cc1d9721953c6bd	tamedia_sentences	0d40999b-c4d7-4b9d-bc08-243b8bb70d4e			0.9252	1	2	0	0			3.168	50
4380	f5e86716-e7de-474a-b885-2775776af745/00b02f054f057195256762d2b031008510f3c06023906f0e864d73de96cad549.mp3	Knight studierte eine kurze Zeit Schauspiel an der Universität von Georgia.	2021-05-26 17:35:21	False	00b02f054f057195256762d2b031008510f3c06023906f0e864d73de96cad549	cv_sentences	f5e86716-e7de-474a-b885-2775776af745	6280.0	LU	0.6931	0	0	0	0	twenties	male	1.044	590
16308	6abcb91c-14af-4aef-b7b1-93f55af081a9/01fff72c4b728c524ec7f6c50637d54fa2f01550c586e11034a9a11bea5d4343.mp3	Dieser Teil der Erklärung wurde von Bundeskanzlerin Angela Merkel nicht mitgetragen.	2021-06-10 14:53:21	False	01fff72c4b728c524ec7f6c50637d54fa2f01550c586e11034a9a11bea5d4343	cv_sentences	6abcb91c-14af-4aef-b7b1-93f55af081a9			0.6	0	2	0	0			8.676	5
101327	968be440-4133-4111-abef-b0fb589009ce/0be232ce7bc9a3188b6144be5e6ee5cb8b823326886979a6d9aea0c3cd828f0c.mp3	Über den Tanz kam er zum Musical.	2021-08-16 19:23:32		0be232ce7bc9a3188b6144be5e6ee5cb8b823326886979a6d9aea0c3cd828f0c	cv_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0			5.148	2113
15601	1888a2c0-a74b-41f6-8abd-61a2f98332ec/014d4e305ea7db02be64be2cfd3af62102a332b9be68c99d333cc963dca8e69e.mp3	Werke ohne Kennzeichnung sind verschollen.	2021-06-09 09:59:26	False	014d4e305ea7db02be64be2cfd3af62102a332b9be68c99d333cc963dca8e69e	cv_sentences	1888a2c0-a74b-41f6-8abd-61a2f98332ec			0.5217	1	2	0	0			3.528	10
11495	bdf6978d-f060-46a9-8484-115c0a342756/040f57ec1c03f2ebcd514c820d6b11ad649469ab5d83284c9c703dbe948c607f.mp3	Präsident Assad ernannte zudem einen neuen Gouverneur für die Stadt.	2021-06-03 16:16:20	False	040f57ec1c03f2ebcd514c820d6b11ad649469ab5d83284c9c703dbe948c607f	tamedia_sentences	bdf6978d-f060-46a9-8484-115c0a342756			0.0	0	2	0	0			0.288	5
1190	ca8f5fa9-3908-4dae-a4f7-e8ef124dacc2/001123ee1d9fb1ccd03f58b5083825bea58150619badb8a4ffa79b90f04f3004.mp3	Alle Mitglieder blieben aber noch mit der Stuttgarter Gruppe in Verbindung.	2021-05-25 16:21:20	False	001123ee1d9fb1ccd03f58b5083825bea58150619badb8a4ffa79b90f04f3004	cv_sentences	ca8f5fa9-3908-4dae-a4f7-e8ef124dacc2	7213.0	GR	0.0	0	2	0	0	thirties	male	1.044	50
44505	cec455cb-2ddb-4fe2-a0d6-d2adb863f9a9/0fd0d4c665861ea184a9e5e1b07c35e1981facea254e0d8c0b92d998a744f2f6.mp3	Die Schätzungen jedoch erscheinen plausibel.	2021-07-16 08:04:17	False	0fd0d4c665861ea184a9e5e1b07c35e1981facea254e0d8c0b92d998a744f2f6	tamedia_sentences	cec455cb-2ddb-4fe2-a0d6-d2adb863f9a9	6144.0	LU	0.8571	0	2	0	0			5.4	29
15598	1888a2c0-a74b-41f6-8abd-61a2f98332ec/01a974d7f284368119d971639ac1bb6e345aeb3e03b9d8d0538ba49eb5819a03.mp3	Über welche Instrumente verfügt die Europäische Kommission in dieser Hinsicht?	2021-06-09 09:58:01	False	01a974d7f284368119d971639ac1bb6e345aeb3e03b9d8d0538ba49eb5819a03	cv_sentences	1888a2c0-a74b-41f6-8abd-61a2f98332ec			0.5217	0	2	0	0			6.12	10
32758	cafa985c-a078-4f72-b2b7-2954f352f00c/0c0132156261d782c790b74fb7b1e853e5fc865c85f9ef35160d7b8e9fbd57de.mp3	Das Wichtigste ist die Einsicht.	2021-07-11 13:19:44		0c0132156261d782c790b74fb7b1e853e5fc865c85f9ef35160d7b8e9fbd57de	tamedia_sentences	cafa985c-a078-4f72-b2b7-2954f352f00c	8320.0	ZH	0.7937	0	0	0	0			3.708	30
16821	42f0161f-0c22-479a-9b05-f40205922d59/05bf29868eab5c0f2a39d49f4a8ee8f96d87b9baa29ec091d819942d2b48c7a2.mp3	Beide Serien sind im Museum geschickt gegeneinander montiert.	2021-06-11 11:08:42	False	05bf29868eab5c0f2a39d49f4a8ee8f96d87b9baa29ec091d819942d2b48c7a2	tamedia_sentences	42f0161f-0c22-479a-9b05-f40205922d59			0.0	0	2	0	0			3.708	5
86489	9164bc97-62ef-40fa-bfe6-7e9b931135e9/1e6cdf029a00e0ae178d463651830747871ba6b080b7c8a9a5d0739407144cb1.mp3	In den beiden Studien haben sie noch weitere positive Eigenschaften entdeckt.	2021-08-04 16:37:58		1e6cdf029a00e0ae178d463651830747871ba6b080b7c8a9a5d0739407144cb1	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	8.208	2113
33587	a9c9ac64-ea06-46ed-bad0-8d690a73018a/0c33f23312d6a5fc2e93f8152491fa233e514937df1ed6cc8b52bbeb5e6a9f13.mp3	Es darf also bis auf Weiteres munter weiter geraucht werden.	2021-07-11 16:11:19	False	0c33f23312d6a5fc2e93f8152491fa233e514937df1ed6cc8b52bbeb5e6a9f13	tamedia_sentences	a9c9ac64-ea06-46ed-bad0-8d690a73018a			0.4706	0	2	0	0			7.704	10
29179	b30ceee0-f8f1-4c20-a776-a0f720f6efd6/0aaaaa04cf654366b28e1c2b46c1378bbfb1f1bc9bd6f0416810a050954ce4d2.mp3	Es passierte schon vor etlichen Wochen.	2021-07-10 12:35:59	False	0aaaaa04cf654366b28e1c2b46c1378bbfb1f1bc9bd6f0416810a050954ce4d2	tamedia_sentences	b30ceee0-f8f1-4c20-a776-a0f720f6efd6	4557.0	SO	0.8778	0	2	0	0	twenties	male	3.42	51
7941	9821bf5d-0bc4-4102-9fc4-2a7df209abac/02e6d9781b1c54afb05bb1fd1de8400b3678cac16aadba52397ccb6667043cf4.mp3	Roboter Nummer 3 rang dem erfahrenen Ruby-Spieler ein Unentschieden ab.	2021-06-01 08:28:46	False	02e6d9781b1c54afb05bb1fd1de8400b3678cac16aadba52397ccb6667043cf4	tamedia_sentences	9821bf5d-0bc4-4102-9fc4-2a7df209abac			0.78	1	2	0	0			7.416	45
102365	9164bc97-62ef-40fa-bfe6-7e9b931135e9/2440bf5d7463105b0567a30e1f82145ca548c362e65c066aa4042cd8b2bff496.mp3	Es gibt immer mehr zu tun und wir sollen schneller machen.	2021-08-17 13:11:47		2440bf5d7463105b0567a30e1f82145ca548c362e65c066aa4042cd8b2bff496	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.652	2113
43564	4d9ee13b-12a0-49ad-8337-dd6ea6255b56/0f9fcf97a4bfb0e6b5083163dc7bd87cfdd789d5b9d435bc6ce666eebe4c6f40.mp3	Daraufhin wurde bereits die gesamte Flotte auf weitere Risse überprüft.	2021-07-15 18:45:16	False	0f9fcf97a4bfb0e6b5083163dc7bd87cfdd789d5b9d435bc6ce666eebe4c6f40	tamedia_sentences	4d9ee13b-12a0-49ad-8337-dd6ea6255b56	2503.0	BE	0.7529	0	2	0	0			5.724	40
96897	462b0fe5-6d18-46d9-a2f6-ad85e148f830/2270c8240cc1a633037012b2ec626de6fccfe7f35ad32093731de1bd55e80685.mp3	Anschliessend flüchteten sie mit der Beute in unbekannter Höhe.	2021-08-12 17:35:47		2270c8240cc1a633037012b2ec626de6fccfe7f35ad32093731de1bd55e80685	tamedia_sentences	462b0fe5-6d18-46d9-a2f6-ad85e148f830	7260.0	GR	0.7241	0	0	0	0	twenties	female	5.076	299
