clip_id,src_word_index,target_word_index,is_same_position,position_score,src_word,dat_word,dit_word,dat_lev_sim,dit_lev_sim,dat_combined_weighted,dat_combined_harmonic,dit_combined_weighted,dit_combined_harmonic,dat_advantage,src_len,dat_len,dit_len
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,3,6,0,0.3,Rosenberg,den,Holocast,0.741,0.704,0.729,0.72,0.703,0.702,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,3,7,0,0.4,Rosenberg,einzugemparen,in,0.593,0.704,0.595,0.596,0.673,0.648,-0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,3,8,0,0.5,Rosenberg,Torgeh,Nice,0.741,0.704,0.669,0.597,0.643,0.585,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,3,9,0,0.6,Rosenberg,выб,Ka.,0.667,0.667,0.587,0.5,0.587,0.5,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,3,10,0,0.7,Rosenberg,erklären.,,0.704,0.667,0.583,0.421,0.557,0.414,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,0,0,0.4,während,Wer,Weli,0.815,0.815,0.75,0.691,0.75,0.691,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,1,0,0.3,während,ironne,"Rolle,",0.778,0.778,0.755,0.737,0.755,0.737,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,2,0,0.2,während,hättet,höchter,0.815,0.778,0.81,0.807,0.785,0.789,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,3,0,0.1,während,viele,Uz,0.778,0.741,0.815,0.835,0.789,0.813,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,4,1,0.0,während,bands,stoodhergewerden,0.778,0.556,0.845,0.875,0.689,0.715,0.222,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,5,0,0.1,während,auf,von,0.741,0.778,0.789,0.813,0.815,0.835,-0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,6,0,0.2,während,den,Holocast,0.815,0.704,0.81,0.807,0.733,0.749,0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,7,0,0.3,während,einzugemparen,in,0.593,0.778,0.625,0.642,0.755,0.737,-0.185,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,8,0,0.4,während,Torgeh,Nice,0.778,0.778,0.725,0.678,0.725,0.678,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,9,0,0.5,während,выб,Ka.,0.741,0.741,0.669,0.597,0.669,0.597,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,10,0,0.6,während,erklären.,,0.778,0.741,0.665,0.528,0.639,0.52,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,0,0,0.5,des,Wer,Weli,0.926,0.889,0.798,0.649,0.772,0.64,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,1,0,0.4,des,ironne,"Rolle,",0.778,0.815,0.725,0.678,0.75,0.691,-0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,2,0,0.3,des,hättet,höchter,0.815,0.778,0.78,0.753,0.755,0.737,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,3,0,0.2,des,viele,Uz,0.852,0.889,0.836,0.825,0.862,0.842,-0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,4,0,0.1,des,bands,stoodhergewerden,0.852,0.481,0.866,0.875,0.607,0.627,0.371,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,5,1,0.0,des,auf,von,0.889,0.889,0.922,0.941,0.922,0.941,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,6,0,0.1,des,den,Holocast,0.963,0.741,0.944,0.93,0.789,0.813,0.222,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,7,0,0.2,des,einzugemparen,in,0.556,0.889,0.629,0.656,0.862,0.842,-0.333,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,8,0,0.3,des,Torgeh,Nice,0.815,0.852,0.78,0.753,0.806,0.769,-0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,9,0,0.4,des,выб,Ka.,0.889,0.889,0.802,0.716,0.802,0.716,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,10,0,0.5,des,erklären.,,0.741,0.889,0.669,0.597,0.772,0.64,-0.148,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,0,0,0.6,Holocaust,Wer,Weli,0.667,0.704,0.587,0.5,0.613,0.51,-0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,1,0,0.5,Holocaust,ironne,"Rolle,",0.704,0.741,0.643,0.585,0.669,0.597,-0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,2,0,0.4,Holocaust,hättet,höchter,0.741,0.741,0.699,0.663,0.699,0.663,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,3,0,0.3,Holocaust,viele,Uz,0.667,0.704,0.677,0.683,0.703,0.702,-0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,4,0,0.2,Holocaust,bands,stoodhergewerden,0.704,0.444,0.733,0.749,0.551,0.571,0.26,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,5,0,0.1,Holocaust,auf,von,0.741,0.704,0.789,0.813,0.763,0.79,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,6,1,0.0,Holocaust,den,Holocast,0.667,0.963,0.767,0.8,0.974,0.981,-0.296,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,7,0,0.1,Holocaust,einzugemparen,in,0.556,0.667,0.659,0.687,0.737,0.766,-0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,8,0,0.2,Holocaust,Torgeh,Nice,0.704,0.704,0.733,0.749,0.733,0.749,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,9,0,0.3,Holocaust,выб,Ka.,0.667,0.704,0.677,0.683,0.703,0.702,-0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,10,0,0.4,Holocaust,erklären.,,0.667,0.667,0.647,0.632,0.647,0.632,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,0,0,0.7,inne?,Wer,Weli,0.852,0.852,0.686,0.444,0.686,0.444,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,1,0,0.6,inne?,ironne,"Rolle,",0.926,0.852,0.768,0.559,0.716,0.544,0.074,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,2,0,0.5,inne?,hättet,höchter,0.815,0.778,0.72,0.62,0.695,0.609,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,3,0,0.4,inne?,viele,Uz,0.889,0.852,0.802,0.716,0.776,0.704,0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,4,0,0.3,inne?,bands,stoodhergewerden,0.852,0.444,0.806,0.769,0.521,0.543,0.408,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,5,0,0.2,inne?,auf,von,0.852,0.889,0.836,0.825,0.862,0.842,-0.037,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,6,0,0.1,inne?,den,Holocast,0.889,0.704,0.892,0.894,0.763,0.79,0.185,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,7,1,0.0,inne?,einzugemparen,in,0.63,0.926,0.741,0.773,0.948,0.962,-0.296,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,8,0,0.1,inne?,Torgeh,Nice,0.815,0.889,0.841,0.855,0.892,0.894,-0.074,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,9,0,0.2,inne?,выб,Ka.,0.852,0.852,0.836,0.825,0.836,0.825,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,10,0,0.3,inne?,erklären.,,0.741,0.852,0.729,0.72,0.806,0.769,-0.111,8,11,10
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,0,1,0.0,Das,Das,Das,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,1,0,0.125,Das,ist,ist,0.889,0.889,0.885,0.882,0.885,0.882,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,2,0,0.25,Das,angesichts,angesichts,0.667,0.667,0.692,0.706,0.692,0.706,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,3,0,0.375,Das,von,vor,0.889,0.889,0.81,0.734,0.81,0.734,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,4,0,0.5,Das,allen,allen,0.815,0.815,0.72,0.62,0.72,0.62,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,5,0,0.625,Das,schlechten,Schlachten,0.63,0.667,0.553,0.47,0.579,0.48,-0.037,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,6,0,0.75,Das,Optionen,"Optionen,",0.704,0.704,0.568,0.369,0.568,0.369,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,7,0,0.875,Das,die,die,0.926,0.926,0.686,0.22,0.686,0.22,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,8,0,1.0,Das,Best.,beste.,0.889,0.852,0.622,0.0,0.596,0.0,0.037,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,0,0,0.125,ist,Das,Das,0.889,0.889,0.885,0.882,0.885,0.882,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,1,1,0.0,ist,ist,ist,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,2,0,0.125,ist,angesichts,angesichts,0.704,0.704,0.755,0.78,0.755,0.78,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,3,0,0.25,ist,von,vor,0.889,0.889,0.847,0.814,0.847,0.814,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,4,0,0.375,ist,allen,allen,0.815,0.815,0.758,0.707,0.758,0.707,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,5,0,0.5,ist,schlechten,Schlachten,0.667,0.667,0.617,0.572,0.617,0.572,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,6,0,0.625,ist,Optionen,"Optionen,",0.741,0.741,0.631,0.498,0.631,0.498,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,7,0,0.75,ist,die,die,0.889,0.889,0.697,0.39,0.697,0.39,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,8,0,0.875,ist,Best.,beste.,0.926,0.889,0.686,0.22,0.66,0.219,0.037,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,0,0,0.25,angesichts,Das,Das,0.667,0.667,0.692,0.706,0.692,0.706,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,1,0,0.125,angesichts,ist,ist,0.704,0.704,0.755,0.78,0.755,0.78,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,2,1,0.0,angesichts,angesichts,angesichts,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,3,0,0.125,angesichts,von,vor,0.63,0.63,0.704,0.733,0.704,0.733,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,4,0,0.25,angesichts,allen,allen,0.704,0.704,0.718,0.726,0.718,0.726,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,5,0,0.375,angesichts,schlechten,Schlachten,0.704,0.704,0.68,0.662,0.68,0.662,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,6,0,0.5,angesichts,Optionen,"Optionen,",0.667,0.667,0.617,0.572,0.617,0.572,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,7,0,0.625,angesichts,die,die,0.667,0.667,0.579,0.48,0.579,0.48,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,8,0,0.75,angesichts,Best.,beste.,0.741,0.741,0.594,0.374,0.594,0.374,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,0,0,0.375,aller,Das,Das,0.815,0.815,0.758,0.707,0.758,0.707,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,1,0,0.25,aller,ist,ist,0.815,0.815,0.795,0.781,0.795,0.781,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,2,0,0.125,aller,angesichts,angesichts,0.704,0.704,0.755,0.78,0.755,0.78,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,3,1,0.0,aller,von,vor,0.815,0.852,0.87,0.898,0.896,0.92,-0.037,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,4,0,0.125,aller,allen,allen,0.963,0.963,0.937,0.917,0.937,0.917,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,5,0,0.25,aller,schlechten,Schlachten,0.704,0.704,0.718,0.726,0.718,0.726,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,6,0,0.375,aller,Optionen,"Optionen,",0.741,0.741,0.706,0.678,0.706,0.678,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,7,0,0.5,aller,die,die,0.852,0.852,0.746,0.63,0.746,0.63,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,8,0,0.625,aller,Best.,beste.,0.815,0.815,0.683,0.514,0.683,0.514,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,0,0,0.5,schlechten,Das,Das,0.63,0.63,0.591,0.558,0.591,0.558,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,1,0,0.375,schlechten,ist,ist,0.667,0.667,0.654,0.645,0.654,0.645,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,2,0,0.25,schlechten,angesichts,angesichts,0.704,0.704,0.718,0.726,0.718,0.726,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,3,0,0.125,schlechten,von,vor,0.667,0.63,0.729,0.757,0.704,0.733,0.037,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,4,1,0.0,schlechten,allen,allen,0.741,0.741,0.819,0.851,0.819,0.851,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,5,0,0.125,schlechten,schlechten,Schlachten,1.0,0.963,0.963,0.933,0.937,0.917,0.037,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,6,0,0.25,schlechten,Optionen,"Optionen,",0.704,0.704,0.718,0.726,0.718,0.726,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,7,0,0.375,schlechten,die,die,0.667,0.667,0.654,0.645,0.654,0.645,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,8,0,0.5,schlechten,Best.,beste.,0.704,0.741,0.643,0.585,0.669,0.597,-0.037,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,0,0,0.625,Optionen,Das,Das,0.704,0.704,0.605,0.489,0.605,0.489,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,1,0,0.5,Optionen,ist,ist,0.741,0.741,0.669,0.597,0.669,0.597,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,2,0,0.375,Optionen,angesichts,angesichts,0.667,0.667,0.654,0.645,0.654,0.645,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,3,0,0.25,Optionen,von,vor,0.778,0.741,0.77,0.764,0.744,0.745,0.037,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,4,0,0.125,Optionen,allen,allen,0.778,0.778,0.807,0.824,0.807,0.824,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,5,1,0.0,Optionen,schlechten,Schlachten,0.704,0.704,0.793,0.826,0.793,0.826,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,6,0,0.125,Optionen,Optionen,"Optionen,",1.0,1.0,0.963,0.933,0.963,0.933,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,7,0,0.25,Optionen,die,die,0.778,0.778,0.77,0.764,0.77,0.764,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,8,0,0.375,Optionen,Best.,beste.,0.704,0.741,0.68,0.662,0.706,0.678,-0.037,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,6,0,0,0.75,die,Das,Das,0.926,0.926,0.723,0.394,0.723,0.394,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,6,1,0,0.625,die,ist,ist,0.889,0.889,0.735,0.527,0.735,0.527,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,6,2,0,0.5,die,angesichts,angesichts,0.667,0.667,0.617,0.572,0.617,0.572,0.0,8,9,9
