clip_id,src_word_index,target_word_index,is_same_position,position_score,src_word,dat_word,dit_word,dat_lev_sim,dit_lev_sim,dat_combined_weighted,dat_combined_harmonic,dit_combined_weighted,dit_combined_harmonic,dat_advantage,src_len,dat_len,dit_len
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,3,6,0,0.3,Rosenberg,den,Holocast,0.222,0.111,0.365,0.337,0.288,0.192,0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,3,7,0,0.4,Rosenberg,einzugemparen,in,0.154,0.111,0.288,0.245,0.258,0.187,0.043,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,3,8,0,0.5,Rosenberg,Torgeh,Nice,0.222,0.111,0.305,0.307,0.228,0.182,0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,3,9,0,0.6,Rosenberg,выб,Ka.,0.0,0.0,0.12,0.0,0.12,0.0,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,3,10,0,0.7,Rosenberg,erklären.,,0.111,0.0,0.168,0.162,0.09,0.0,0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,0,0,0.4,während,Wer,Weli,0.286,0.286,0.38,0.387,0.38,0.387,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,1,0,0.3,während,ironne,"Rolle,",0.143,0.143,0.31,0.237,0.31,0.237,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,2,0,0.2,während,hättet,höchter,0.286,0.143,0.44,0.421,0.34,0.243,0.143,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,3,0,0.1,während,viele,Uz,0.143,0.0,0.37,0.247,0.27,0.0,0.143,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,4,1,0.0,während,bands,stoodhergewerden,0.143,0.25,0.4,0.25,0.475,0.4,-0.107,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,5,0,0.1,während,auf,von,0.0,0.143,0.27,0.0,0.37,0.247,-0.143,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,6,0,0.2,während,den,Holocast,0.286,0.0,0.44,0.421,0.24,0.0,0.286,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,7,0,0.3,während,einzugemparen,in,0.154,0.143,0.318,0.252,0.31,0.237,0.011,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,8,0,0.4,während,Torgeh,Nice,0.143,0.143,0.28,0.231,0.28,0.231,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,9,0,0.5,während,выб,Ka.,0.0,0.0,0.15,0.0,0.15,0.0,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,4,10,0,0.6,während,erklären.,,0.25,0.0,0.295,0.308,0.12,0.0,0.25,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,0,0,0.5,des,Wer,Weli,0.333,0.25,0.383,0.4,0.325,0.333,0.083,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,1,0,0.4,des,ironne,"Rolle,",0.0,0.0,0.18,0.0,0.18,0.0,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,2,0,0.3,des,hättet,höchter,0.167,0.143,0.327,0.27,0.31,0.237,0.024,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,3,0,0.2,des,viele,Uz,0.2,0.0,0.38,0.32,0.24,0.0,0.2,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,4,0,0.1,des,bands,stoodhergewerden,0.2,0.125,0.41,0.327,0.358,0.22,0.075,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,5,1,0.0,des,auf,von,0.0,0.0,0.3,0.0,0.3,0.0,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,6,0,0.1,des,den,Holocast,0.667,0.125,0.737,0.766,0.358,0.22,0.542,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,7,0,0.2,des,einzugemparen,in,0.077,0.0,0.294,0.14,0.24,0.0,0.077,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,8,0,0.3,des,Torgeh,Nice,0.167,0.0,0.327,0.27,0.21,0.0,0.167,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,9,0,0.4,des,выб,Ka.,0.0,0.0,0.18,0.0,0.18,0.0,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,5,10,0,0.5,des,erklären.,,0.125,0.0,0.238,0.2,0.15,0.0,0.125,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,0,0,0.6,Holocaust,Wer,Weli,0.0,0.111,0.12,0.0,0.198,0.174,-0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,1,0,0.5,Holocaust,ironne,"Rolle,",0.111,0.222,0.228,0.182,0.305,0.307,-0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,2,0,0.4,Holocaust,hättet,höchter,0.222,0.222,0.335,0.324,0.335,0.324,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,3,0,0.3,Holocaust,viele,Uz,0.0,0.111,0.21,0.0,0.288,0.192,-0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,4,0,0.2,Holocaust,bands,stoodhergewerden,0.111,0.062,0.318,0.195,0.283,0.115,0.049,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,5,0,0.1,Holocaust,auf,von,0.222,0.111,0.425,0.356,0.348,0.198,0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,6,1,0.0,Holocaust,den,Holocast,0.0,0.889,0.3,0.0,0.922,0.941,-0.889,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,7,0,0.1,Holocaust,einzugemparen,in,0.077,0.0,0.324,0.142,0.27,0.0,0.077,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,8,0,0.2,Holocaust,Torgeh,Nice,0.111,0.111,0.318,0.195,0.318,0.195,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,9,0,0.3,Holocaust,выб,Ka.,0.0,0.111,0.21,0.0,0.288,0.192,-0.111,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,6,10,0,0.4,Holocaust,erklären.,,0.0,0.0,0.18,0.0,0.18,0.0,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,0,0,0.7,inne?,Wer,Weli,0.0,0.0,0.09,0.0,0.09,0.0,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,1,0,0.6,inne?,ironne,"Rolle,",0.667,0.2,0.587,0.5,0.26,0.267,0.467,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,2,0,0.5,inne?,hättet,höchter,0.167,0.143,0.267,0.25,0.25,0.222,0.024,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,3,0,0.4,inne?,viele,Uz,0.4,0.0,0.46,0.48,0.18,0.0,0.4,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,4,0,0.3,inne?,bands,stoodhergewerden,0.2,0.062,0.35,0.311,0.253,0.114,0.138,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,5,0,0.2,inne?,auf,von,0.0,0.25,0.24,0.0,0.415,0.381,-0.25,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,6,0,0.1,inne?,den,Holocast,0.25,0.0,0.445,0.391,0.27,0.0,0.25,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,7,1,0.0,inne?,einzugemparen,in,0.231,0.5,0.462,0.375,0.65,0.667,-0.269,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,8,0,0.1,inne?,Torgeh,Nice,0.167,0.25,0.387,0.282,0.445,0.391,-0.083,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,9,0,0.2,inne?,выб,Ka.,0.0,0.0,0.24,0.0,0.24,0.0,0.0,8,11,10
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\dcaae546e037d6b5051e35cac0696e95a9e25b23a7a299cc466d3c796cc11a45.flac,7,10,0,0.3,inne?,erklären.,,0.125,0.0,0.297,0.212,0.21,0.0,0.125,8,11,10
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,0,1,0.0,Das,Das,Das,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,1,0,0.125,Das,ist,ist,0.0,0.0,0.263,0.0,0.263,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,2,0,0.25,Das,angesichts,angesichts,0.1,0.1,0.295,0.176,0.295,0.176,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,3,0,0.375,Das,von,vor,0.0,0.0,0.188,0.0,0.188,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,4,0,0.5,Das,allen,allen,0.0,0.0,0.15,0.0,0.15,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,5,0,0.625,Das,schlechten,Schlachten,0.0,0.1,0.113,0.0,0.182,0.158,-0.1,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,6,0,0.75,Das,Optionen,"Optionen,",0.0,0.0,0.075,0.0,0.075,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,7,0,0.875,Das,die,die,0.333,0.333,0.271,0.182,0.271,0.182,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,0,8,0,1.0,Das,Best.,beste.,0.25,0.2,0.175,0.0,0.14,0.0,0.05,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,0,0,0.125,ist,Das,Das,0.0,0.0,0.263,0.0,0.263,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,1,1,0.0,ist,ist,ist,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,2,0,0.125,ist,angesichts,angesichts,0.2,0.2,0.403,0.326,0.403,0.326,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,3,0,0.25,ist,von,vor,0.0,0.0,0.225,0.0,0.225,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,4,0,0.375,ist,allen,allen,0.0,0.0,0.188,0.0,0.188,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,5,0,0.5,ist,schlechten,Schlachten,0.1,0.1,0.22,0.167,0.22,0.167,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,6,0,0.625,ist,Optionen,"Optionen,",0.125,0.125,0.2,0.188,0.2,0.188,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,7,0,0.75,ist,die,die,0.0,0.0,0.075,0.0,0.075,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,1,8,0,0.875,ist,Best.,beste.,0.5,0.4,0.387,0.2,0.318,0.19,0.1,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,0,0,0.25,angesichts,Das,Das,0.1,0.1,0.295,0.176,0.295,0.176,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,1,0,0.125,angesichts,ist,ist,0.2,0.2,0.403,0.326,0.403,0.326,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,2,1,0.0,angesichts,angesichts,angesichts,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,3,0,0.125,angesichts,von,vor,0.0,0.0,0.263,0.0,0.263,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,4,0,0.25,angesichts,allen,allen,0.2,0.2,0.365,0.316,0.365,0.316,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,5,0,0.375,angesichts,schlechten,Schlachten,0.2,0.2,0.328,0.303,0.328,0.303,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,6,0,0.5,angesichts,Optionen,"Optionen,",0.1,0.1,0.22,0.167,0.22,0.167,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,7,0,0.625,angesichts,die,die,0.1,0.1,0.182,0.158,0.182,0.158,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,2,8,0,0.75,angesichts,Best.,beste.,0.3,0.3,0.285,0.273,0.285,0.273,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,0,0,0.375,aller,Das,Das,0.0,0.0,0.188,0.0,0.188,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,1,0,0.25,aller,ist,ist,0.0,0.0,0.225,0.0,0.225,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,2,0,0.125,aller,angesichts,angesichts,0.2,0.2,0.403,0.326,0.403,0.326,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,3,1,0.0,aller,von,vor,0.0,0.2,0.3,0.0,0.44,0.333,-0.2,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,4,0,0.125,aller,allen,allen,0.8,0.8,0.823,0.836,0.823,0.836,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,5,0,0.25,aller,schlechten,Schlachten,0.2,0.2,0.365,0.316,0.365,0.316,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,6,0,0.375,aller,Optionen,"Optionen,",0.125,0.125,0.275,0.208,0.275,0.208,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,7,0,0.5,aller,die,die,0.2,0.2,0.29,0.286,0.29,0.286,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,3,8,0,0.625,aller,Best.,beste.,0.0,0.0,0.113,0.0,0.113,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,0,0,0.5,schlechten,Das,Das,0.0,0.0,0.15,0.0,0.15,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,1,0,0.375,schlechten,ist,ist,0.1,0.1,0.258,0.172,0.258,0.172,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,2,0,0.25,schlechten,angesichts,angesichts,0.2,0.2,0.365,0.316,0.365,0.316,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,3,0,0.125,schlechten,von,vor,0.1,0.0,0.333,0.179,0.263,0.0,0.1,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,4,1,0.0,schlechten,allen,allen,0.3,0.3,0.51,0.462,0.51,0.462,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,5,0,0.125,schlechten,schlechten,Schlachten,1.0,0.9,0.963,0.933,0.893,0.887,0.1,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,6,0,0.25,schlechten,Optionen,"Optionen,",0.2,0.2,0.365,0.316,0.365,0.316,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,7,0,0.375,schlechten,die,die,0.1,0.1,0.258,0.172,0.258,0.172,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,4,8,0,0.5,schlechten,Best.,beste.,0.2,0.3,0.29,0.286,0.36,0.375,-0.1,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,0,0,0.625,Optionen,Das,Das,0.0,0.0,0.113,0.0,0.113,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,1,0,0.5,Optionen,ist,ist,0.125,0.125,0.238,0.2,0.238,0.2,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,2,0,0.375,Optionen,angesichts,angesichts,0.1,0.1,0.258,0.172,0.258,0.172,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,3,0,0.25,Optionen,von,vor,0.25,0.125,0.4,0.375,0.312,0.214,0.125,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,4,0,0.125,Optionen,allen,allen,0.25,0.25,0.438,0.389,0.438,0.389,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,5,1,0.0,Optionen,schlechten,Schlachten,0.2,0.2,0.44,0.333,0.44,0.333,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,6,0,0.125,Optionen,Optionen,"Optionen,",1.0,1.0,0.963,0.933,0.963,0.933,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,7,0,0.25,Optionen,die,die,0.25,0.25,0.4,0.375,0.4,0.375,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,5,8,0,0.375,Optionen,Best.,beste.,0.0,0.125,0.188,0.0,0.275,0.208,-0.125,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,6,0,0,0.75,die,Das,Das,0.333,0.333,0.308,0.286,0.308,0.286,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,6,1,0,0.625,die,ist,ist,0.0,0.0,0.113,0.0,0.113,0.0,0.0,8,9,9
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\82f96cf51a7b4d1239325b81c305870fd7e997b57e21c307560debad119e0417.flac,6,2,0,0.5,die,angesichts,angesichts,0.1,0.1,0.22,0.167,0.22,0.167,0.0,8,9,9
