clip_id,word_index,src_word,dat_at_pos,dit_at_pos,dat_possibility,dit_possibility,dat_advantage,is_discrepancy,src_len,dat_len,dit_len,dat_len_ratio,dit_len_ratio
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\714ae35b3a73e2c5834b1336d9597d03e5f66a762b5dcf0911f18ce7681f4857.flac,6,in,,halte,0.0,0.0,0.0,0,8,6,20,0.75,2.5
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\714ae35b3a73e2c5834b1336d9597d03e5f66a762b5dcf0911f18ce7681f4857.flac,7,Atem.,,die,0.0,0.0,0.0,0,8,6,20,0.75,2.5
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\91aa76fc79b2fc218867c4b786025489d40afcca0cb06db9d099a626c9d34930.flac,0,Sunrise,Sunrise,Sondreichis,1.0,0.0,1.0,1,6,6,4,1.0,0.667
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\91aa76fc79b2fc218867c4b786025489d40afcca0cb06db9d099a626c9d34930.flac,1,ist,ist,imobil,1.0,0.0,1.0,1,6,6,4,1.0,0.667
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\91aa76fc79b2fc218867c4b786025489d40afcca0cb06db9d099a626c9d34930.flac,2,im,im,volatiletensten,1.0,0.0,1.0,1,6,6,4,1.0,0.667
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\91aa76fc79b2fc218867c4b786025489d40afcca0cb06db9d099a626c9d34930.flac,3,Mobilfunk,Mobilfunk,Twilight,1.0,0.0,1.0,1,6,6,4,1.0,0.667
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\91aa76fc79b2fc218867c4b786025489d40afcca0cb06db9d099a626c9d34930.flac,4,gut,gut,,1.0,0.0,1.0,1,6,6,4,1.0,0.667
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\91aa76fc79b2fc218867c4b786025489d40afcca0cb06db9d099a626c9d34930.flac,5,aufgestellt.,aufgestellt.,,1.0,0.0,1.0,1,6,6,4,1.0,0.667
clips\f975c67c-35a5-4cac-8195-51f456b59edc\39725a4174bc6284d806afcda51a4e1473b98d26a6285423b15df55355d37073.flac,0,Bei,Pinoyaburk,Pinoyaburk,0.0,0.0,0.0,0,6,4,5,0.667,0.833
clips\f975c67c-35a5-4cac-8195-51f456b59edc\39725a4174bc6284d806afcda51a4e1473b98d26a6285423b15df55355d37073.flac,1,Neuenburg,sind,sind,0.0,0.0,0.0,0,6,4,5,0.667,0.833
clips\f975c67c-35a5-4cac-8195-51f456b59edc\39725a4174bc6284d806afcda51a4e1473b98d26a6285423b15df55355d37073.flac,2,sind,60,es,0.0,0.0,0.0,0,6,4,5,0.667,0.833
clips\f975c67c-35a5-4cac-8195-51f456b59edc\39725a4174bc6284d806afcda51a4e1473b98d26a6285423b15df55355d37073.flac,3,es,Millionen.,30.000,0.0,0.0,0.0,0,6,4,5,0.667,0.833
clips\f975c67c-35a5-4cac-8195-51f456b59edc\39725a4174bc6284d806afcda51a4e1473b98d26a6285423b15df55355d37073.flac,4,36,,Euro.,0.0,0.0,0.0,0,6,4,5,0.667,0.833
clips\f975c67c-35a5-4cac-8195-51f456b59edc\39725a4174bc6284d806afcda51a4e1473b98d26a6285423b15df55355d37073.flac,5,Millionen.,,,0.0,0.0,0.0,0,6,4,5,0.667,0.833
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\52d3a25de71389deddb3808305669829d13946a4ce28bd30237087256783dae4.flac,0,Für,Für,Für,1.0,1.0,0.0,0,7,6,5,0.857,0.714
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\52d3a25de71389deddb3808305669829d13946a4ce28bd30237087256783dae4.flac,1,wen,wen,Wendransportiert,1.0,0.0,1.0,1,7,6,5,0.857,0.714
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\52d3a25de71389deddb3808305669829d13946a4ce28bd30237087256783dae4.flac,2,transportiert,transportiert,Bost,1.0,0.0,1.0,1,7,6,5,0.857,0.714
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\52d3a25de71389deddb3808305669829d13946a4ce28bd30237087256783dae4.flac,3,die,Boost,überhaupt,0.0,0.0,0.0,0,7,6,5,0.857,0.714
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\52d3a25de71389deddb3808305669829d13946a4ce28bd30237087256783dae4.flac,4,Post,überhaupt,Galt.,0.0,0.0,0.0,0,7,6,5,0.857,0.714
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\52d3a25de71389deddb3808305669829d13946a4ce28bd30237087256783dae4.flac,5,überhaupt,Geld?,,0.0,0.0,0.0,0,7,6,5,0.857,0.714
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\52d3a25de71389deddb3808305669829d13946a4ce28bd30237087256783dae4.flac,6,Geld?,,,0.0,0.0,0.0,0,7,6,5,0.857,0.714
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\ec022cdd36cd368c863117e287794d0b6fbefe47f4f0a1fd42a1aa936e0f73eb.flac,0,Welche,女,Mich,0.0,0.0,0.0,0,6,2,17,0.333,2.833
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\ec022cdd36cd368c863117e287794d0b6fbefe47f4f0a1fd42a1aa936e0f73eb.flac,1,Serie,Maithese!!),lie,0.0,0.0,0.0,0,6,2,17,0.333,2.833
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\ec022cdd36cd368c863117e287794d0b6fbefe47f4f0a1fd42a1aa936e0f73eb.flac,2,fehlt,,Tut,0.0,0.0,0.0,0,6,2,17,0.333,2.833
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\ec022cdd36cd368c863117e287794d0b6fbefe47f4f0a1fd42a1aa936e0f73eb.flac,3,Ihrer,,rapidement.,0.0,0.0,0.0,0,6,2,17,0.333,2.833
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\ec022cdd36cd368c863117e287794d0b6fbefe47f4f0a1fd42a1aa936e0f73eb.flac,4,Meinung,,Da,0.0,0.0,0.0,0,6,2,17,0.333,2.833
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\ec022cdd36cd368c863117e287794d0b6fbefe47f4f0a1fd42a1aa936e0f73eb.flac,5,nach?,,haben,0.0,0.0,0.0,0,6,2,17,0.333,2.833
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\929b1c90c855684b1e14870db891a59d702c085e6bb51578288bde996b573d1f.flac,0,Die,Wir,Ich,0.0,0.0,0.0,0,10,9,8,0.9,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\929b1c90c855684b1e14870db891a59d702c085e6bb51578288bde996b573d1f.flac,1,Betreiber,treben,bedrebe,0.0,0.0,0.0,0,10,9,8,0.9,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\929b1c90c855684b1e14870db891a59d702c085e6bb51578288bde996b573d1f.flac,2,der,für,hier,0.0,0.0,0.0,0,10,9,8,0.9,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\929b1c90c855684b1e14870db891a59d702c085e6bb51578288bde996b573d1f.flac,3,Bahn,die,unter,0.0,0.0,0.0,0,10,9,8,0.9,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\929b1c90c855684b1e14870db891a59d702c085e6bb51578288bde996b573d1f.flac,4,seien,"Bauern,",derivative,0.0,0.0,0.0,0,10,9,8,0.9,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\929b1c90c855684b1e14870db891a59d702c085e6bb51578288bde996b573d1f.flac,5,auf,themed,Verhältnizeziege,0.0,0.0,0.0,0,10,9,8,0.9,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\929b1c90c855684b1e14870db891a59d702c085e6bb51578288bde996b573d1f.flac,6,diese,auf,outfit,0.0,0.0,0.0,0,10,9,8,0.9,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\929b1c90c855684b1e14870db891a59d702c085e6bb51578288bde996b573d1f.flac,7,Forderung,der,"cannon.""",0.0,0.0,0.0,0,10,9,8,0.9,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\929b1c90c855684b1e14870db891a59d702c085e6bb51578288bde996b573d1f.flac,8,nicht,Kia,,0.0,0.0,0.0,0,10,9,8,0.9,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\929b1c90c855684b1e14870db891a59d702c085e6bb51578288bde996b573d1f.flac,9,eingegangen.,,,0.0,0.0,0.0,0,10,9,8,0.9,0.8
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,0,Er,Er,Ich,1.0,0.0,1.0,1,11,11,10,1.0,0.909
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,1,hat,hat,habe,1.0,0.0,1.0,1,11,11,10,1.0,0.909
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,2,freie,Freibahn,Freiband,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,3,Bahn,und,und,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,4,und,trifft,trifft,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,5,trifft,"unracht,",ohne,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,6,unten,sie,Racht,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,7,rechts,ist,die,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,8,ins,auf,Soffner,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,9,offene,der,Bowl.,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\ca16859858168da0c2fefa45f49f69aa9b1be8050f8e5ec4e4ec49138a28cd98.flac,10,Tor.,Boll.,,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\111f2e2e-073c-4968-acc6-2af6f58a3fba\44a5366575ff91cd95ae34df1faad8e353e307e0b9a461dac266158f1f5fa152.flac,0,Er,Ich,Er,0.0,1.0,-1.0,1,7,9,9,1.286,1.286
clips\111f2e2e-073c-4968-acc6-2af6f58a3fba\44a5366575ff91cd95ae34df1faad8e353e307e0b9a461dac266158f1f5fa152.flac,1,liess,habe,hat,0.0,0.0,0.0,0,7,9,9,1.286,1.286
clips\111f2e2e-073c-4968-acc6-2af6f58a3fba\44a5366575ff91cd95ae34df1faad8e353e307e0b9a461dac266158f1f5fa152.flac,2,die,passierte,das,0.0,0.0,0.0,0,7,9,9,1.286,1.286
clips\111f2e2e-073c-4968-acc6-2af6f58a3fba\44a5366575ff91cd95ae34df1faad8e353e307e0b9a461dac266158f1f5fa152.flac,3,Asylbewerber,Festsでも,Ylpe,0.0,0.0,0.0,0,7,9,9,1.286,1.286
clips\111f2e2e-073c-4968-acc6-2af6f58a3fba\44a5366575ff91cd95ae34df1faad8e353e307e0b9a461dac266158f1f5fa152.flac,4,sich,nachher,verkt,0.0,0.0,0.0,0,7,9,9,1.286,1.286
clips\111f2e2e-073c-4968-acc6-2af6f58a3fba\44a5366575ff91cd95ae34df1faad8e353e307e0b9a461dac266158f1f5fa152.flac,5,gegenseitig,vom,und,0.0,0.0,0.0,0,7,9,9,1.286,1.286
clips\111f2e2e-073c-4968-acc6-2af6f58a3fba\44a5366575ff91cd95ae34df1faad8e353e307e0b9a461dac266158f1f5fa152.flac,6,fesseln.,Pl,cyckake,0.0,0.0,0.0,0,7,9,9,1.286,1.286
clips\44a2712b-f350-40e6-a425-6bda969a5ddc\8dc2ef6abb71a82cbc425b7fdbc313589b011a36f601cf8fca8c63160d8b5682.flac,0,Die,und,so,0.0,0.0,0.0,0,7,4,6,0.571,0.857
clips\44a2712b-f350-40e6-a425-6bda969a5ddc\8dc2ef6abb71a82cbc425b7fdbc313589b011a36f601cf8fca8c63160d8b5682.flac,1,Migros,Mikrohütter,wie,0.0,0.0,0.0,0,7,4,6,0.571,0.857
clips\44a2712b-f350-40e6-a425-6bda969a5ddc\8dc2ef6abb71a82cbc425b7fdbc313589b011a36f601cf8fca8c63160d8b5682.flac,2,habe,mit,ein,0.0,0.0,0.0,0,7,4,6,0.571,0.857
clips\44a2712b-f350-40e6-a425-6bda969a5ddc\8dc2ef6abb71a82cbc425b7fdbc313589b011a36f601cf8fca8c63160d8b5682.flac,3,damit,Nütstuhe.,godezarig,0.0,0.0,0.0,0,7,4,6,0.571,0.857
clips\44a2712b-f350-40e6-a425-6bda969a5ddc\8dc2ef6abb71a82cbc425b7fdbc313589b011a36f601cf8fca8c63160d8b5682.flac,4,nichts,,Erräumt,0.0,0.0,0.0,0,7,4,6,0.571,0.857
clips\44a2712b-f350-40e6-a425-6bda969a5ddc\8dc2ef6abb71a82cbc425b7fdbc313589b011a36f601cf8fca8c63160d8b5682.flac,5,zu,,Christmas,0.0,0.0,0.0,0,7,4,6,0.571,0.857
clips\44a2712b-f350-40e6-a425-6bda969a5ddc\8dc2ef6abb71a82cbc425b7fdbc313589b011a36f601cf8fca8c63160d8b5682.flac,6,tun.,,,0.0,0.0,0.0,0,7,4,6,0.571,0.857
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,0,Er,Etwas,Ich,0.0,0.0,0.0,0,8,8,10,1.0,1.25
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,war,wie,werde,0.0,0.0,0.0,0,8,8,10,1.0,1.25
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,dafür,das,das,0.0,0.0,0.0,0,8,8,10,1.0,1.25
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,früher,Brühen,"fröhnen,",0.0,0.0,0.0,0,8,8,10,1.0,1.25
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,aus,aus,auf,1.0,0.0,1.0,1,8,8,10,1.0,1.25
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,seinen,seiner,den,0.0,0.0,0.0,0,8,8,10,1.0,1.25
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,Ferien,Ferien,wir,1.0,0.0,1.0,1,8,8,10,1.0,1.25
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,zurückgekommen.,zurückkommen.,nicht,0.0,0.0,0.0,0,8,8,10,1.0,1.25
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,Bei,Bei,Bei,1.0,1.0,0.0,0,11,11,10,1.0,0.909
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,den,aller,der,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,allermeisten,meisten,allermeiste,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,3,Kandidatinnen,Kandidaten,Kandidatin,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,4,und,und,und,1.0,1.0,0.0,0,11,11,10,1.0,0.909
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,5,Kandidaten,Kandidaten,Kandidat,1.0,0.0,1.0,1,11,11,10,1.0,0.909
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,6,sind,wurden,des,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,7,grössere,in,Inklusse-Riferentrike,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,8,Veränderungen,größere,gemacht,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,9,gemacht,Veränderungen,wurde.,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,10,worden.,gemacht.,,0.0,0.0,0.0,0,11,11,10,1.0,0.909
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,0,Vielen,VäARK관â,Wir,0.0,0.0,0.0,0,7,5,15,0.714,2.143
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,1,Unternehmen,zu,uns,0.0,0.0,0.0,0,7,5,15,0.714,2.143
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,2,sei,steche.,noch,0.0,0.0,0.0,0,7,5,15,0.714,2.143
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,3,das,video,heute,0.0,0.0,0.0,0,7,5,15,0.714,2.143
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,4,noch,Nations,an停en,0.0,0.0,0.0,0,7,5,15,0.714,2.143
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,5,nicht,,Blöszestangungsnabchen,0.0,0.0,0.0,0,7,5,15,0.714,2.143
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\b2dd0ce06eb05079454ad1057c43394854d5c964cccfd92a344e36fa4fdc87d1.flac,6,bewusst.,,werden.,0.0,0.0,0.0,0,7,5,15,0.714,2.143
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,0,Murray,Moraitergegen,Muraite,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,1,dagegen,lässt,gegen,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,2,liess,sich,die,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,3,sich,doch,Latschte,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,4,durch,nichts,und,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,5,nichts,mehr,nicht,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,6,mehr,aus,mehr,0.0,1.0,-1.0,1,11,10,11,0.909,1.0
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,7,aus,der,aus,0.0,1.0,-1.0,1,11,10,11,0.909,1.0
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,8,der,Ruhe,der,0.0,1.0,-1.0,1,11,10,11,0.909,1.0
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,9,Ruhe,bringen.,Ruhe,0.0,1.0,-1.0,1,11,10,11,0.909,1.0
clips\7c882fa4-86f6-4986-b211-295a09265deb\4253f41dff4608ae6314ed9b0b5eab73cad00b0bf6a614fa223433aee5e1d6a1.flac,10,bringen.,,bringen.,0.0,1.0,-1.0,1,11,10,11,0.909,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d4bc16a7aa74a0dba5e60b4c2e1e60bef542f6b3ff6a8120b37d021572c24ed0.flac,0,In,In,Im,1.0,0.0,1.0,1,9,8,9,0.889,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d4bc16a7aa74a0dba5e60b4c2e1e60bef542f6b3ff6a8120b37d021572c24ed0.flac,1,einem,einer,ersten,0.0,0.0,0.0,0,9,8,9,0.889,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d4bc16a7aa74a0dba5e60b4c2e1e60bef542f6b3ff6a8120b37d021572c24ed0.flac,2,ersten,ersten,Schritt,1.0,0.0,1.0,1,9,8,9,0.889,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d4bc16a7aa74a0dba5e60b4c2e1e60bef542f6b3ff6a8120b37d021572c24ed0.flac,3,Schritt,Schritt,wurde,1.0,0.0,1.0,1,9,8,9,0.889,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d4bc16a7aa74a0dba5e60b4c2e1e60bef542f6b3ff6a8120b37d021572c24ed0.flac,4,wurde,wurde,die,1.0,0.0,1.0,1,9,8,9,0.889,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d4bc16a7aa74a0dba5e60b4c2e1e60bef542f6b3ff6a8120b37d021572c24ed0.flac,5,die,mit,zinische,0.0,0.0,0.0,0,9,8,9,0.889,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d4bc16a7aa74a0dba5e60b4c2e1e60bef542f6b3ff6a8120b37d021572c24ed0.flac,6,medizinische,der,Hilfe,0.0,0.0,0.0,0,9,8,9,0.889,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d4bc16a7aa74a0dba5e60b4c2e1e60bef542f6b3ff6a8120b37d021572c24ed0.flac,7,Hilfe,z<|el|>,auch,0.0,0.0,0.0,0,9,8,9,0.889,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d4bc16a7aa74a0dba5e60b4c2e1e60bef542f6b3ff6a8120b37d021572c24ed0.flac,8,angegangen.,,gange.,0.0,0.0,0.0,0,9,8,9,0.889,1.0
clips\99c4f9b3-262d-4050-9973-a4abb8046872\e0824d755d86c54b8261e6dfde55d6455812ce534989d3676e9d0b2dceb3db56.flac,0,Dies,Das,Das,0.0,0.0,0.0,0,9,9,8,1.0,0.889
clips\99c4f9b3-262d-4050-9973-a4abb8046872\e0824d755d86c54b8261e6dfde55d6455812ce534989d3676e9d0b2dceb3db56.flac,1,ergibt,gibt,gibt,0.0,0.0,0.0,0,9,9,8,1.0,0.889
clips\99c4f9b3-262d-4050-9973-a4abb8046872\e0824d755d86c54b8261e6dfde55d6455812ce534989d3676e9d0b2dceb3db56.flac,2,eine,auch,ein,0.0,0.0,0.0,0,9,9,8,1.0,0.889
clips\99c4f9b3-262d-4050-9973-a4abb8046872\e0824d755d86c54b8261e6dfde55d6455812ce534989d3676e9d0b2dceb3db56.flac,3,vom,vom,vom,1.0,1.0,0.0,0,9,9,8,1.0,0.889
clips\99c4f9b3-262d-4050-9973-a4abb8046872\e0824d755d86c54b8261e6dfde55d6455812ce534989d3676e9d0b2dceb3db56.flac,4,BSV,BSV,BSV,1.0,1.0,0.0,0,9,9,8,1.0,0.889
clips\99c4f9b3-262d-4050-9973-a4abb8046872\e0824d755d86c54b8261e6dfde55d6455812ce534989d3676e9d0b2dceb3db56.flac,5,in,in,in,1.0,1.0,0.0,0,9,9,8,1.0,0.889
clips\99c4f9b3-262d-4050-9973-a4abb8046872\e0824d755d86c54b8261e6dfde55d6455812ce534989d3676e9d0b2dceb3db56.flac,6,Auftrag,Auftrag,Auftrag眠ige,1.0,0.0,1.0,1,9,9,8,1.0,0.889
clips\99c4f9b3-262d-4050-9973-a4abb8046872\e0824d755d86c54b8261e6dfde55d6455812ce534989d3676e9d0b2dceb3db56.flac,7,gegebene,gegen,Studie.,0.0,0.0,0.0,0,9,9,8,1.0,0.889
clips\99c4f9b3-262d-4050-9973-a4abb8046872\e0824d755d86c54b8261e6dfde55d6455812ce534989d3676e9d0b2dceb3db56.flac,8,Studie.,Studie.,,1.0,0.0,1.0,1,9,9,8,1.0,0.889
